Lostsoul,WOW thank you! This is exactly what I wanted. Can I ask you a side question? Is there a way to know in advanced the number of options? For example if add the product for loop and add it to a list then len the list then it shows 3125.,Jul 26 at 23:40,https://stackoverflow.com/questions/73130674/trying-to-increase-item-in-a-python-list-to-get-all-options,Trying to increase item in a python list to get all options,answer
linger1109,"@Lostsoul You can calculate this mathematically. In this example, you have 5 numbers in list_of_nums, each with 5 options, so there are 5 ^ 5 options. An exact formula is ceil(increase_range/range_per_increase) ** len(list_of_nums). Just remember to import the ceil function before using this formula.",Jul 26 at 23:47,https://stackoverflow.com/questions/73130674/trying-to-increase-item-in-a-python-list-to-get-all-options,Trying to increase item in a python list to get all options,answer
Johnny Mopp,"Access the objects with events[0], events[1], etc And the members with events[0].date, events[3].machine, etc.",Jul 26 at 18:02,https://stackoverflow.com/questions/73127855/python-list-and-class,Python list and class,original
Filip Müller,"It's the same as a list of int, you don't have a name for each int in [1, 2, 3]. You just access them with indices. Same here - events[0] etc.",Jul 26 at 18:05,https://stackoverflow.com/questions/73127855/python-list-and-class,Python list and class,original
smcrowley,"a list contains elements. in your case, those elements are references to objects. even if you had created the object with some name obj1 = Event(data...) and then added that event to a list temp_list.append(obj1), if you were to print that list, it would display the str output that the class is configured to print when outputted to stdout. variable names aren't inherently part of the variable, they're just used for the interpreter to be able to differentiate what data your referencing. if you want to name events, add an attribute and constructor arg so each event has a .name",Jul 26 at 18:05,https://stackoverflow.com/questions/73127855/python-list-and-class,Python list and class,original
JaSON,"Did you print the output of '//li[@id=""'+ all_ids[0] +'""]//p[text()=""Book this vehicle""]'?",Jul 26 at 10:56,https://stackoverflow.com/questions/73121852/use-python-list-in-xpath-selenium,Use python list in Xpath (selenium),original
Singh,"Yes same error, invalid locator.",Jul 26 at 11:13,https://stackoverflow.com/questions/73121852/use-python-list-in-xpath-selenium,Use python list in Xpath (selenium),original
JaSON,"No, I meant print('//li[@id=""'+ all_ids[0] +'""]//p[text()=""Book this vehicle""]'). Does it looks like an expected XPath?",Jul 26 at 11:42,https://stackoverflow.com/questions/73121852/use-python-list-in-xpath-selenium,Use python list in Xpath (selenium),original
Singh,"@JaSON ok yes, this is the output //li[@id=""142f5222066e371e0b67382f3255011c""]//p[text()=""Book this vehicle""] I have this ID in my python list, i added the list in my original post",Jul 26 at 11:57,https://stackoverflow.com/questions/73121852/use-python-list-in-xpath-selenium,Use python list in Xpath (selenium),original
JaSON,"You missed locator type. Try driver.find_element(By.XPATH, '//li[@id=""'+ all_ids[0] +'""]//p[text()=""Book this vehicle""]'). Also I'd recomment to use more Pythonic way to insert string: '//li[@id=""{0}""]//p[text()=""Book this vehicle""]'.format(all_ids[0])",Jul 26 at 12:02,https://stackoverflow.com/questions/73121852/use-python-list-in-xpath-selenium,Use python list in Xpath (selenium),original
Marat,"It looks like your function modifies the array inplace. Did you try not to assign the returned value, i.e. just calling _lib.apply_cosine(array_type(*array), ctypes.c_int(length)), without assigning anything to array?",Jul 25 at 20:44,https://stackoverflow.com/questions/73114966/modifying-python-list-within-c-code-and-returning-modified-list-back-to-python-c,Modifying python list within C code and returning modified list back to python code via ctypes,original
mm117,"@Marat thank you for the suggestion, unfortunately, the list is still unmodified. I am guessing that the problem is still based on returning the modified list back to python.",Jul 25 at 20:54,https://stackoverflow.com/questions/73114966/modifying-python-list-within-c-code-and-returning-modified-list-back-to-python-c,Modifying python list within C code and returning modified list back to python code via ctypes,original
Marat,can you try this?,Jul 25 at 21:04,https://stackoverflow.com/questions/73114966/modifying-python-list-within-c-code-and-returning-modified-list-back-to-python-c,Modifying python list within C code and returning modified list back to python code via ctypes,original
Sam Mason,@Marat note that you could just return list(array) instead of the list comprehension,Jul 25 at 21:45,https://stackoverflow.com/questions/73114966/modifying-python-list-within-c-code-and-returning-modified-list-back-to-python-c,Modifying python list within C code and returning modified list back to python code via ctypes,original
Marat,@SamMason good to know. I was not certain if ctypes lists suport iteration,Jul 25 at 21:48,https://stackoverflow.com/questions/73114966/modifying-python-list-within-c-code-and-returning-modified-list-back-to-python-c,Modifying python list within C code and returning modified list back to python code via ctypes,original
Thierry Lathuille,"The list is not empty, as it contains one item (an empty string, in this case), so as any not empty list, it is truthy (evaluates to True in boolean context, as in if li:). But it is not equal to True, as True and your list are completely different things...","Oct 10, 2021 at 13:33",https://stackoverflow.com/questions/69515601/python-list-referred-as-true-and-false-in-the-same-time,python list referred as true and false in the same time [duplicate],original
sittsering,"if li:, it returns true if list is not empty, false if it's empty","Oct 10, 2021 at 13:33",https://stackoverflow.com/questions/69515601/python-list-referred-as-true-and-false-in-the-same-time,python list referred as true and false in the same time [duplicate],original
Thierry Lathuille,"And it can't be equal to False either, for the same reason.","Oct 10, 2021 at 13:34",https://stackoverflow.com/questions/69515601/python-list-referred-as-true-and-false-in-the-same-time,python list referred as true and false in the same time [duplicate],original
Karina,"@ahmed mani, oh okay, it makes sense to think that way. But as Thierry said, a list with an empty string is not the same as an empty list.","Oct 10, 2021 at 13:40",https://stackoverflow.com/questions/69515601/python-list-referred-as-true-and-false-in-the-same-time,python list referred as true and false in the same time [duplicate],original
Jan,"You may want to read about the ""Truthiness of objects in Python""","Oct 10, 2021 at 13:48",https://stackoverflow.com/questions/69515601/python-list-referred-as-true-and-false-in-the-same-time,python list referred as true and false in the same time [duplicate],original
Rabinzel,"if you like any of the given answers, please consider accpeting/upvoting one!",Jul 27 at 4:45,https://stackoverflow.com/questions/73087356/python-list-of-dictionary-get-values,python list of dictionary get values,original
Daniel Hao,"In this case, since the key is already known, there is no strong reason/motivation to use the dict.get() here. - it's only beneficial if the key is unknown. See some discussion stackoverflow.com/questions/11041405",Jul 23 at 2:50,https://stackoverflow.com/questions/73087356/python-list-of-dictionary-get-values,python list of dictionary get values,answer
Rabinzel,You are probably right in this case. Thanks for sharing the link!,Jul 23 at 7:11,https://stackoverflow.com/questions/73087356/python-list-of-dictionary-get-values,python list of dictionary get values,answer
Dominic,"I don't believe they want the player to start from the beginning, rather they want the player to hit the end of the list and then move backward for the rest of the steps they have left.",Jul 22 at 18:52,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,original
soggywaffles307,That is correct @DominicBeyer and your answer worked perfectly. I appreciate the help!,Jul 22 at 18:57,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,original
Dominic,"It's on index three, but my code prints out lst[finish], so the fourth item, aka 4. The list starting at 1 gets confusing with indexing, I had to triple check this because I kept doubting myself.",Jul 22 at 18:19,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,answer
Dominic,"Well, if you're starting at index 6, you're at the finish, and shouldn't move at all. Starting at number 6, aka index 5, my code ends at number 2, which is index 1. Makes sense, you move forward 1 to get to 'E', and move back 5 to land on 2.",Jul 22 at 18:50,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,answer
Dominic,"Please see my comment on the post itself, I don't believe that you are thinking about the question correctly, they want to move backward not restart.",Jul 22 at 18:53,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,answer
Ryan,"@DominicBeyer, you are correct. The point of the question was to ""go backwards"" once you hit the end of the list, not ""start over"". Nice work.",Jul 22 at 18:53,https://stackoverflow.com/questions/73083793/how-to-move-forward-and-possibly-backward-a-specified-number-of-steps-in-a-pytho,How to move forward and possibly backward a specified number of steps in a python list?,answer
Tbaki,Are you trying to limit the element entered by the user between 0 and 20 ?,"Dec 7, 2021 at 15:45",https://stackoverflow.com/questions/70262890/im-trying-to-write-a-condition-on-the-python-list,I'm trying to write a condition on the python list,original
DonCarleone,"@sowbarnika if you like my answer, an upvote would be appreciated. Otherwise, lmk if something needs fixing","Dec 7, 2021 at 16:00",https://stackoverflow.com/questions/70262890/im-trying-to-write-a-condition-on-the-python-list,I'm trying to write a condition on the python list,original
Tbaki,"Good, but why res[0] = False and what happenned if i put 65, i will have less elements in my list than i wanted?","Dec 7, 2021 at 15:51",https://stackoverflow.com/questions/70262890/im-trying-to-write-a-condition-on-the-python-list,I'm trying to write a condition on the python list,answer
DonCarleone,I'm just using res to save which indices have numbers which follow the rules. You can make res[0] True if you want,"Dec 7, 2021 at 15:53",https://stackoverflow.com/questions/70262890/im-trying-to-write-a-condition-on-the-python-list,I'm trying to write a condition on the python list,answer
Tbaki,res = [False] * arr_len already make res[0] at false no ?,"Dec 7, 2021 at 15:55",https://stackoverflow.com/questions/70262890/im-trying-to-write-a-condition-on-the-python-list,I'm trying to write a condition on the python list,answer
Ashwini Chaudhary,cplusplus.com/reference/list/list . Note that C++'s lists are implemented as doubly-linked list while python lists are variable length arrays.,"Jul 8, 2013 at 14:04",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,original
Mario,What feature are you looking for??,"Jul 8, 2013 at 14:05",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,original
chris,"@Korchkidu, Fine, use a std::tuple then.","Jul 8, 2013 at 14:33",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,original
James Kanze,"@chris boost::any would be closer, except that Python elements have reference semantics, which would be std::shared_ptr. Except that Python uses duck typing, so you'd have to provide every possible function in Object, with a default implementation which throws. Not to mention that Python supports negative indexes, simple and extended slicing, and I don't know what all else.","Jul 8, 2013 at 14:38",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,original
Ulrich Eckhardt,"This question essentially boils down to ""what is the best replacement for Python's list in C++?"". As with any such question, this requires the OP to specify ""best"", or in this case ""equivalent"". The question as it is can not be answered.","Jul 8, 2013 at 16:22",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,original
Korchkidu,Python lists can store elements of different types. docs.python.org/release/1.5.1p1/tut/lists.html,"Jul 8, 2013 at 14:10",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
Eric Finn,"@Korchkidu True, but that wasn't something that the asker specifically asked for. And doing that in C++, especially as a beginner, is asking for trouble. Unless gen edits the question to say that they're specifically asking for something that can store any type, then I'm going to interpret the question as asking for a random-access one-dimensional data structure.","Jul 8, 2013 at 14:16",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
James Kanze,"@EricFinn He didn't specifically ask for anything. Presumably, he knows about std::vector (who doesn't), and that's not close enough. Why it's not close enough is another question/","Jul 8, 2013 at 14:51",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
luk32,@Eric Why would you assume that? You clearly cut down the functionality.,"Jul 26, 2013 at 9:15",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
Eric Finn,"@luk32 Because it made sense to me that the asker was asking for a way to store a list of things that's idiomatic to C++. I could have answered the question exactly as written and linked to the cpython list implementation, but I didn't think that would be as helpful to the asker and answer the question gen meant to ask.","Jul 26, 2013 at 12:12",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
James Kanze,"Actually, storing a std::shared_ptr<Object>, and then creating (template?) wrapper classes deriving from Object would come closer. Python list elements have reference semantics; boost::any value semantics.","Jul 8, 2013 at 14:34",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
Korchkidu,@JamesKanze: Yes. indeed. Thanks for the information. Not sure how far he wants to go in Python direction though;),"Jul 8, 2013 at 14:45",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
James Kanze,Don't forget that you can write something like l2 = l1[3:20:2] to get every other element in the range [3...20). And that negative indexes index from the far end.,"Jul 8, 2013 at 14:33",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
Ulrich Eckhardt,"Python's slices are very powerful indeed, you can even use them to insert or delete elements. Musing about what a container can or can't do is futile though, the OP needs to clarify what exactly they need.","Jul 8, 2013 at 16:19",https://stackoverflow.com/questions/17528657/python-list-equivalent-in-c,Python list equivalent in C++?,answer
mrzo,"The indentation of the return statement is wrong, it will be called for every line thus ending the function after the first line already. You need to unindent it by one level",Jul 19 at 9:55,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,original
ksbg,Your function returns after the first iteration of the for loop,Jul 19 at 9:55,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,original
GodWin,align your return l with with code line. And initialize l=[] before with and append new line to it.,Jul 19 at 9:58,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,original
bereal,"Reindenting the return statement won't be enough, it will make it return the last line instead",Jul 19 at 9:59,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,original
buhtz,Warm welcome to SO. Please read stackoverflow.com/help/how-to-ask and update your question. Use correct upper case letters (e.g. at the beginning of a sentence).,Jul 19 at 9:59,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,original
Aron Atilla Hegedus,"As a bonus, if you just want to split on whitespace, you can simply do .split() For example 'a f fff 123     12345      kljh'.split() returns ['a', 'f', 'fff', '123', '12345', 'kljh']",Jul 19 at 10:00,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,answer
Aron Atilla Hegedus,Can someone explain why this got downvoted?,Jul 19 at 13:07,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,answer
bereal,"Probably, because it doesn't answer the question. The OP asks why their code doesn't work, not how to use someone else's code.",Jul 21 at 17:20,https://stackoverflow.com/questions/73034810/counting-word-frequency-by-python-list,Counting word frequency by python list,answer
vivekv,"""The comparison of pairs will stop when either an unequal pair of items is found or--if the lists are different lengths--the end of the shorter list is reached."" if this is true why does a= [1,2,3] b = [1,2,3,4] a<b return True?","Nov 16, 2020 at 8:41",https://stackoverflow.com/questions/73064253/python-list-comparison-operators-and-how-do-they-work-between-two-lists,Comparing two lists using the greater than or less than operator,answer
nethero,"This happens often of stack overflow, a good question and two answers, one so complex that only people knowing the answer understand it and one that is overly complicated sold as ""simple"" answer. Pro tip look into source code of list object under ge definition. List with greater item is always bigger if items are the same then lengt takes precedence, if lists are the same but in different order then the one to have first bigger item is greater.","Apr 5, 2021 at 19:17",https://stackoverflow.com/questions/73064253/python-list-comparison-operators-and-how-do-they-work-between-two-lists,Comparing two lists using the greater than or less than operator,answer
Lauritz V. Thaulow,"Note that the Python Style Guide says you should not use capitalized names for variables, and also avoid using names of builtin classes, like list.","Mar 24, 2011 at 12:55",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,original
martineau,@lazyr: List is different from list.,"Mar 24, 2011 at 13:59",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,original
Lauritz V. Thaulow,"@martineau: I know, but I wanted to make sure he did not fix the issue with capitalization simply by lower-casing his variable.","Mar 24, 2011 at 14:12",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,original
mkrieger1,"This is asking both ""how to get the index of repeated occurrences of an item in a sequence"", which is answered here, and ""how to find duplicate items in a sequence"", which is answered here.",Jan 23 at 20:09,https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,original
Ruslan Bes,Just wanted to tell you that your solution was the fastest of all suggested here,"Apr 25, 2014 at 13:20",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
Iceflower S,Sadly a pretty long and unnecessary complex solution.,"Oct 16, 2020 at 20:18",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
uberrebu,"can someone please explain how this is human readable? i for i??? [i for i, x in enumerate(lst) if x == item]",Sep 9 at 6:57,https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
nmz787,"Note, the benchmark used Paul McGuire's list_duplicates(seq) function, not the list_duplicates_of(seq,item) function.","Sep 18, 2014 at 22:00",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
ivanleoncz,"Indeed, this is the reliable way to work with lists that duplicates. Congrats and Thanks :).","Sep 30, 2017 at 21:17",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
Toma,I'd add comments to make it more readable to beginners. Very good solution!,"Nov 12, 2021 at 19:23",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
Sreehari,thanks and this solution is very simplest form,"Dec 30, 2021 at 6:26",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
ρяσѕρєя K,Add some explanation with answer for how this answer help OP in fixing current issue,"Oct 24, 2016 at 5:34",https://stackoverflow.com/questions/5419204/index-of-duplicates-items-in-a-python-list,Index of duplicates items in a python list,answer
Titouan L,"You need to add each numbers to your (yet unused) list a with a.append(int(input(""number = ""))) instead of saving it to a temporary and useless numbers variable",Jul 19 at 8:20,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,original
quamrana,"Also, your if should be: if y == i:",Jul 19 at 8:23,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,original
Young programmer,"with this Создать список, состоящее из кубы чисел от 0 до x, где x будет введено с консоли (сделать input() для x). Использовать list comprehension. Пример: input: 5 output: [0, 1, 4, 9, 16, 25] input: 3 output: [0, 1, 4, 9]",Jul 19 at 8:34,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,original
Young programmer,"x = int(input(""x = "")) a = [] for _ in range(x): numbers = int(input(""number = "")) for numbers in range(0, numbers+1): a.append(numbers ** 3) numbers += 1 print(a)",Jul 19 at 8:34,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,original
Young programmer,"my attempt, bot output is incorrect,",Jul 19 at 8:34,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,original
Young programmer,"with this Создать список, состоящее из кубы чисел от 0 до x, где x будет введено с консоли (сделать input() для x). Использовать list comprehension. Пример: input: 5 output: [0, 1, 4, 9, 16, 25] input: 3 output: [0, 1, 4, 9]",Jul 19 at 8:41,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,answer
Sandeep Rawat,"[x**2 for x in  range(int(input(""x: "")) + 1)]",Jul 19 at 8:46,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,answer
Young programmer,"thanks, but where i need to put this piece of code",Jul 19 at 8:51,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,answer
Young programmer,"x = int(input(""x = "")) a = [] for _ in range(x): numbers = int(input(""number = "")) for numbers in range(0, numbers+1): a.append(numbers ** 3) numbers += 1 print(a) where I need to change it?",Jul 19 at 8:51,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,answer
Young programmer,do you get it? @Sandeep Rawat,Jul 19 at 8:57,https://stackoverflow.com/questions/73033445/python-list-methods-comprehesion,Python list methods comprehesion,answer
Charlie Parker,"in terms of computation time, is new_list = [x] + your_list less efficient than your_list.insert(x)?","Jul 21, 2021 at 17:13",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,original
Mattwmaster58,"""Whenever you see it though, it may be time to consider using a collections.deque instead of a list."" Why is this?","Feb 15, 2020 at 3:18",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
fejfo,"@MattM. If you insert at the front of a list, python has to move all the other items one space forwards, lists can't ""make space at the front"". collections.deque (double ended queue) has support for ""making space at the front"" and is much faster in this case.","Mar 18, 2020 at 14:49",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
zrajm,"@fejfo, I think that comment should be part of the answer.","Apr 17, 2021 at 14:01",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Charlie Parker,"in terms of computation time, is new_list = [x] + your_list less efficient than your_list.insert(x)?","Jul 21, 2021 at 16:47",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Raymond Hettinger,"@CharlieParker Yes, creating a new list would be less efficient because the all of the object reference counts would have to be updated. Otherwise, the copying workload is similar.","Jul 22, 2021 at 2:30",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Chris Morgan,"As you observe, that isn't prepending to a list. It's creating a new list. Thus it doesn't satisfy the question at all.","Jun 5, 2012 at 6:43",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
dave4jr,"While it doesn't satisfy the question, it rounds it out, and that is the purpose of this website. Appreciate the comment and you are right, but when people search for this, it's helpful to see this.","Feb 20, 2018 at 16:48",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
gota,"Also, if you want to prepend a list to a list then using insert won't work as expected. but this method does!","Aug 29, 2018 at 15:55",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
lightbox142,What's wrong with your_list = [x] + your_list? That wouldn't create a new list would it?,"Dec 7, 2020 at 2:17",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Ataxias,@lightbox142 It would create a new list and assign it to your_list.,"Jan 21, 2021 at 18:01",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Charlie Parker,"in terms of computation time, is new_list = [x] + your_list less efficient than your_list.insert(x)?","Jul 21, 2021 at 17:13",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Russia Must Remove Putin,"Yes. They are semantically different - the first one creates two new lists and throws away the short one with just x, and the second mutates the original list, in place. In terms of computation, I would expect similar performance for the semantically similar parts - and a larger performance hit on the first for the allocation of space for the new lists. I am usually able to avoid problems with mutability by only appending to lists. And if I need a generic algorithm (for example, from Haskell) that mutates on the beginning of a list, I might reverse it to work from the end.","Jul 21, 2021 at 18:28",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
chepner,"your_list.insert(0, x) has to move every element of your_list up one position, essentially making the same copy that [x] + your_list has to make.",Apr 22 at 20:37,https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
T.C. Proctor,"@Dakkaron I think you're wrong about that. Quite a few sources cite linear complexity for list.insert, eg this nice table, and implied by the reasonable explanation the questioner linked to. I suspect CPython is re-allocating each element in memory in the list in the first two cases, so all three of these probably have linear complexity. I haven't actually looked at the code or tested it myself though, so sorry if those sources are wrong. Collections.deque.appendleft does have the linear complexity you're talking about.","Jul 17, 2017 at 21:36",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
juanpa.arrivillaga,"@Dakkaron not true, all of these have equivalent complexity. Although .insert and [0:0] = [0] work in-place, they still have to re-allocate the entire buffer.","Feb 15, 2019 at 0:58",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
wim,"These benchmarks are bad. The initial list should be created in separate setup step, not part of the timing itself. And the last creates a new list 1000001 long, so comparing with the other two mutating in-place versions is apples and oranges.","Jan 30, 2020 at 6:54",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Charlie Parker,did you fix your tests? this are not reliable as wim said.,"Jul 21, 2021 at 17:14",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Charlie Parker,"in terms of computation time, is new_list = [x] + your_list less efficient than your_list.insert(x)?","Jul 21, 2021 at 17:15",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
jose.angel.jimenez,"How so? :Smile: The only thing I'll say without the presence of my defense attorney is that ""premature optimization is the root of all evil"". As stated in the first paragraph of my answer, I am referring to the idiomatic way of concatenating two lists.","Jul 21, 2021 at 17:39",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Epsi95,Your answer beautifully summarizes all options but doesn't answer the question asked. Please provide a coherent answer.,"Jan 23, 2021 at 9:08",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
snakecharmerb,"As new answer to an old question, you should be providing new insight or information. This answer does not answer the original question, and just repeats the information already available in the other answers.","Jan 23, 2021 at 9:23",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
Charlie Parker,"in terms of computation time, is new_list = [x] + your_list less efficient than your_list.insert(x)?","Jul 21, 2021 at 17:15",https://stackoverflow.com/questions/8537916/how-do-i-prepend-to-a-short-python-list,How do I prepend to a short python list?,answer
buhtz,How does your expected output look like? (Please update your question for an answer. Don't comment.),Jul 18 at 14:26,https://stackoverflow.com/questions/73023918/get-value-from-a-python-list-using-enumerate,Get value from a python list using enumerate,original
Daweo,Why are using brackets with print if you tagged your question python-2.7?,Jul 18 at 14:28,https://stackoverflow.com/questions/73023918/get-value-from-a-python-list-using-enumerate,Get value from a python list using enumerate,original
tdelaney,"Which line? Post the full traceback. And then put a print above that line to look at the individual variables involved. You know you have an unexpected int, it won't be hard to find.",Jul 18 at 14:28,https://stackoverflow.com/questions/73023918/get-value-from-a-python-list-using-enumerate,Get value from a python list using enumerate,original
Vladimir Vilimaitis,"I don't understand what you are trying to accomplish. [i[1] for i in item if i] Should do everything you want, no?",Jul 18 at 16:21,https://stackoverflow.com/questions/73023918/get-value-from-a-python-list-using-enumerate,Get value from a python list using enumerate,original
Tim Roberts,Have you tried from pprint import pprint? That was the original Python pretty-printer.,Jul 18 at 5:45,https://stackoverflow.com/questions/73017778/how-to-print-a-python-list-of-lists-compactly-but-still-readably,"How to print a python list-of-lists compactly, but still readably?",original
Yugal Jindle,can you explaing.. reduce and lambda...? Your solution is working fine.,"Aug 17, 2011 at 5:18",https://stackoverflow.com/questions/7088173/how-to-query-model-where-name-contains-any-word-in-python-list,How to Query model where name contains any word in python list?,answer
agf,"I'm not the one who posted this, but lambda is just a way of defining a function right there instead of defining it elsewhere, and reduce repeatedly applies an operation repeatedly on a list: reduce(lambda x, y: x+y, [1, 2, 3, 4, 5]) does ((((1+2)+3)+4)+5). The reduction by bitwise OR over the list of Qs is the same as the any over the list in my answer.","Aug 17, 2011 at 5:22",https://stackoverflow.com/questions/7088173/how-to-query-model-where-name-contains-any-word-in-python-list,How to Query model where name contains any word in python list?,answer
